uniqueID,site,year,block,row,treat,seedl_nr,height,diam_mm,damage,percentDebark,mort_date,mort_binar,notes,waxHeight_cm,rootCol,waxQual,origNotes,mort2,uniqueIDYear,unIDyearSite,transDamage.x.t,transDamage.x
B1R2chemicalS4,clearcut,2018,1,2,chemical,4,51,8.9,0,0,0,0,alive,0,,0,alive,0,B1R2chemicalS4_2018,B1R2chemicalS4_2018_clearcut,-0.593674658,0
B1R2chemicalS4,clearcut,2019,1,2,chemical,4,33,5.3,0,0,0,0,alive,0,,0,alive,0,B1R2chemicalS4_2019,B1R2chemicalS4_2019_clearcut,-0.593674658,0
B1R2chemicalS4,clearcut,2020,1,2,chemical,4,50,8.7,0,0,0,0,alive,0,,0,alive,0,B1R2chemicalS4_2020,B1R2chemicalS4_2020_clearcut,-0.593674658,0
B1R2chemicalS5,clearcut,2018,1,2,chemical,5,29,6.5,0,0,0,0,alive,0,,0,alive,0,B1R2chemicalS5_2018,B1R2chemicalS5_2018_clearcut,-0.593674658,0
B1R2chemicalS5,clearcut,2019,1,2,chemical,5,20,4.5,100,30,0,0,alive,0,,0,alive,0,B1R2chemicalS5_2019,B1R2chemicalS5_2019_clearcut,0.415359677,100
B1R2chemicalS5,clearcut,2020,1,2,chemical,5,33,6.6,0,0,0,0,alive,0,,0,alive,0,B1R2chemicalS5_2020,B1R2chemicalS5_2020_clearcut,-0.593674658,0
B1R2chemicalS6,clearcut,2018,1,2,chemical,6,27.5,4.6,10,0,0,0,alive,0,,0,terminal,0,B1R2chemicalS6_2018,B1R2chemicalS6_2018_clearcut,-0.274589984,10
B1R2chemicalS6,clearcut,2019,1,2,chemical,6,20,4.2,0,0,0,0,alive,0,,0,alive,0,B1R2chemicalS6_2019,B1R2chemicalS6_2019_clearcut,-0.593674658,0
B1R2chemicalS6,clearcut,2020,1,2,chemical,6,35,7,0,0,0,0,alive,0,,0,alive,0,B1R2chemicalS6_2020,B1R2chemicalS6_2020_clearcut,-0.593674658,0
B1R2chemicalS7,clearcut,2018,1,2,chemical,7,11.5,3.1,0,0,0,0,alive,0,,0,alive,0,B1R2chemicalS7_2018,B1R2chemicalS7_2018_clearcut,-0.593674658,0
B1R2chemicalS7,clearcut,2019,1,2,chemical,7,28,7.1,0,0,0,0,alive,0,,0,alive,0,B1R2chemicalS7_2019,B1R2chemicalS7_2019_clearcut,-0.593674658,0
B1R2chemicalS7,clearcut,2020,1,2,chemical,7,0,0,0,0,2020,1,other,0,,0,other,1,B1R2chemicalS7_2020,B1R2chemicalS7_2020_clearcut,-0.593674658,0
B1R2chemicalS8,clearcut,2018,1,2,chemical,8,18.5,3.2,0,0,0,0,alive,0,,0,alive,0,B1R2chemicalS8_2018,B1R2chemicalS8_2018_clearcut,-0.593674658,0
B1R2chemicalS8,clearcut,2019,1,2,chemical,8,41,7.8,0,0,0,0,alive,0,,0,alive,0,B1R2chemicalS8_2019,B1R2chemicalS8_2019_clearcut,-0.593674658,0
B1R2chemicalS8,clearcut,2020,1,2,chemical,8,0,0,0,0,2020,1,other,0,,0,other,1,B1R2chemicalS8_2020,B1R2chemicalS8_2020_clearcut,-0.593674658,0
B1R2chemicalS9,clearcut,2018,1,2,chemical,9,36,5.5,110,20,0,0,alive,0,,0,alive,0,B1R2chemicalS9_2018,B1R2chemicalS9_2018_clearcut,0.464609481,110
B1R2chemicalS9,clearcut,2019,1,2,chemical,9,0,0,0,0,2019,1,other,0,,0,human,1,B1R2chemicalS9_2019,B1R2chemicalS9_2019_clearcut,-0.593674658,0
B1R3collarS1,clearcut,2018,1,3,collar,1,31,5.6,0,0,0,0,alive,0,,0,alive,0,B1R3collarS1_2018,B1R3collarS1_2018_clearcut,-0.593674658,0
B1R3collarS1,clearcut,2019,1,3,collar,1,43,9.8,900,100,0,0,alive,0,,0,alive,0,B1R3collarS1_2019,B1R3collarS1_2019_clearcut,2.433428346,900
B1R3collarS1,clearcut,2020,1,3,collar,1,0,0,0,0,2020,1,other,0,Z,0,other,1,B1R3collarS1_2020,B1R3collarS1_2020_clearcut,-0.593674658,0
B1R3collarS10,clearcut,2018,1,3,collar,10,24,3.4,0,0,0,0,alive,0,,0,alive,0,B1R3collarS10_2018,B1R3collarS10_2018_clearcut,-0.593674658,0
B1R3collarS10,clearcut,2019,1,3,collar,10,25,4.8,30,10,0,0,alive,0,,0,alive,0,B1R3collarS10_2019,B1R3collarS10_2019_clearcut,-0.041003791,30
B1R3collarS10,clearcut,2020,1,3,collar,10,0,0,0,0,2020,1,other,0,,0,other,1,B1R3collarS10_2020,B1R3collarS10_2020_clearcut,-0.593674658,0
B1R3collarS2,clearcut,2018,1,3,collar,2,30,4.2,0,0,0,0,alive,0,,0,alive,0,B1R3collarS2_2018,B1R3collarS2_2018_clearcut,-0.593674658,0
B1R3collarS2,clearcut,2019,1,3,collar,2,31,7.7,2000,100,0,0,alive,0,,0,alive,0,B1R3collarS2_2019,B1R3collarS2_2019_clearcut,3.91886407,2000
B1R3collarS2,clearcut,2020,1,3,collar,2,0,0,0,0,2020,1,other,0,Z,0,other,1,B1R3collarS2_2020,B1R3collarS2_2020_clearcut,-0.593674658,0
B1R3collarS3,clearcut,2018,1,3,collar,3,47,7.9,0,0,0,0,alive,0,,0,alive,0,B1R3collarS3_2018,B1R3collarS3_2018_clearcut,-0.593674658,0
B1R3collarS3,clearcut,2019,1,3,collar,3,51,13.4,850,100,0,0,alive,0,,0,alive,0,B1R3collarS3_2019,B1R3collarS3_2019_clearcut,2.348140675,850
B1R3collarS3,clearcut,2020,1,3,collar,3,63,14.7,200,0,0,0,alive,0,Z,0,alive,0,B1R3collarS3_2020,B1R3collarS3_2020_clearcut,0.833315383,200
B1R3collarS4,clearcut,2018,1,3,collar,4,30,5.2,0,0,0,0,alive,0,,0,alive,0,B1R3collarS4_2018,B1R3collarS4_2018_clearcut,-0.593674658,0
B1R3collarS4,clearcut,2019,1,3,collar,4,31,7.8,350,80,0,0,alive,0,,0,alive,0,B1R3collarS4_2019,B1R3collarS4_2019_clearcut,1.294055728,350
B1R3collarS4,clearcut,2020,1,3,collar,4,44,9.8,250,0,0,0,alive,0,Z,0,alive,0,B1R3collarS4_2020,B1R3collarS4_2020_clearcut,1.00174871,250
B1R3collarS5,clearcut,2018,1,3,collar,5,27,5.1,0,0,0,0,alive,0,,0,alive,0,B1R3collarS5_2018,B1R3collarS5_2018_clearcut,-0.593674658,0
B1R3collarS5,clearcut,2019,1,3,collar,5,31,7.2,80,40,0,0,alive,0,,0,alive,0,B1R3collarS5_2019,B1R3collarS5_2019_clearcut,0.308833088,80
B1R3collarS5,clearcut,2020,1,3,collar,5,32,8.3,100,0,0,0,alive,0,O,0,alive,0,B1R3collarS5_2020,B1R3collarS5_2020_clearcut,0.415359677,100
B1R3collarS6,clearcut,2018,1,3,collar,6,23,3.2,0,0,0,0,alive,0,,0,alive,0,B1R3collarS6_2018,B1R3collarS6_2018_clearcut,-0.593674658,0
B1R3collarS6,clearcut,2019,1,3,collar,6,24,4.9,50,20,0,0,alive,0,,0,alive,0,B1R3collarS6_2019,B1R3collarS6_2019_clearcut,0.119820363,50
B1R3collarS6,clearcut,2020,1,3,collar,6,0,0,0,0,2020,1,other,0,,0,other,1,B1R3collarS6_2020,B1R3collarS6_2020_clearcut,-0.593674658,0
B1R3collarS7,clearcut,2018,1,3,collar,7,39,4.7,0,0,0,0,alive,0,,0,alive,0,B1R3collarS7_2018,B1R3collarS7_2018_clearcut,-0.593674658,0
B1R3collarS7,clearcut,2019,1,3,collar,7,0,0,1500,100,2019,1,Hylobius,0,G chýba,0,Hylobius,1,B1R3collarS7_2019,B1R3collarS7_2019_clearcut,3.314298516,1500
B1R3collarS8,clearcut,2018,1,3,collar,8,32,4.8,0,0,0,0,alive,0,,0,alive,0,B1R3collarS8_2018,B1R3collarS8_2018_clearcut,-0.593674658,0
B1R3collarS8,clearcut,2019,1,3,collar,8,41,9,100,30,0,0,alive,0,,0,alive,0,B1R3collarS8_2019,B1R3collarS8_2019_clearcut,0.415359677,100
B1R3collarS8,clearcut,2020,1,3,collar,8,45,10.4,50,0,0,0,alive,0,Z,0,alive,0,B1R3collarS8_2020,B1R3collarS8_2020_clearcut,0.119820363,50
B1R3collarS9,clearcut,2018,1,3,collar,9,45,5,0,0,0,0,alive,0,,0,alive,0,B1R3collarS9_2018,B1R3collarS9_2018_clearcut,-0.593674658,0
B1R3collarS9,clearcut,2019,1,3,collar,9,47,8.2,10,10,0,0,alive,0,,0,alive,0,B1R3collarS9_2019,B1R3collarS9_2019_clearcut,-0.274589984,10
B1R3collarS9,clearcut,2020,1,3,collar,9,62,12.5,150,0,0,0,alive,0,Z,0,alive,0,B1R3collarS9_2020,B1R3collarS9_2020_clearcut,0.642134969,150
B1R4wax CS1,clearcut,2018,1,4,wax C,1,0,0,0,0,2018,1,other,0,,1,other,1,B1R4wax CS1_2018,B1R4wax CS1_2018_clearcut,-0.593674658,0
B1R4wax CS10,clearcut,2018,1,4,wax C,10,0,0,40,30,2018,1,other,0,,1,other,1,B1R4wax CS10_2018,B1R4wax CS10_2018_clearcut,0.044494689,40
B1R4wax CS2,clearcut,2018,1,4,wax C,2,26,8.1,0,0,0,0,alive,0,,1,alive,0,B1R4wax CS2_2018,B1R4wax CS2_2018_clearcut,-0.593674658,0
B1R4wax CS2,clearcut,2019,1,4,wax C,2,40,7.8,190,80,0,0,alive,0,,3,alive,0,B1R4wax CS2_2019,B1R4wax CS2_2019_clearcut,0.797183189,190
B1R4wax CS2,clearcut,2020,1,4,wax C,2,0,0,1200,0,2020,1,Hylobius,0,,4,Hylobius,1,B1R4wax CS2_2020,B1R4wax CS2_2020_clearcut,2.901722811,1200
B1R4wax CS3,clearcut,2018,1,4,wax C,3,43,8,0,0,0,0,alive,0,,1,alive,0,B1R4wax CS3_2018,B1R4wax CS3_2018_clearcut,-0.593674658,0
B1R4wax CS3,clearcut,2019,1,4,wax C,3,46,10,1000,100,0,0,alive,0,,3,alive,0,B1R4wax CS3_2019,B1R4wax CS3_2019_clearcut,2.597172077,1000
B1R4wax CS3,clearcut,2020,1,4,wax C,3,46,15.5,2000,0,0,0,alive,0,,4,alive,0,B1R4wax CS3_2020,B1R4wax CS3_2020_clearcut,3.91886407,2000
B1R4wax CS4,clearcut,2018,1,4,wax C,4,37,9.4,0,0,0,0,alive,0,,0,terminal,0,B1R4wax CS4_2018,B1R4wax CS4_2018_clearcut,-0.593674658,0
B1R4wax CS4,clearcut,2019,1,4,wax C,4,0,0,0,0,2019,1,other,0,,0,other,1,B1R4wax CS4_2019,B1R4wax CS4_2019_clearcut,-0.593674658,0
B1R4wax CS5,clearcut,2018,1,4,wax C,5,0,0,0,0,2018,1,other,0,,1,other,1,B1R4wax CS5_2018,B1R4wax CS5_2018_clearcut,-0.593674658,0
B1R4wax CS6,clearcut,2018,1,4,wax C,6,60,14.7,0,0,0,0,alive,0,,1,alive,0,B1R4wax CS6_2018,B1R4wax CS6_2018_clearcut,-0.593674658,0
B1R4wax CS6,clearcut,2019,1,4,wax C,6,63,17.9,800,70,0,0,alive,0,,2,alive,0,B1R4wax CS6_2019,B1R4wax CS6_2019_clearcut,2.260305424,800
B1R4wax CS6,clearcut,2020,1,4,wax C,6,63,14.7,1500,0,0,0,alive,0,,4,alive,0,B1R4wax CS6_2020,B1R4wax CS6_2020_clearcut,3.314298516,1500
B1R4wax CS7,clearcut,2018,1,4,wax C,7,39,7.9,0,0,0,0,alive,0,,3,alive,0,B1R4wax CS7_2018,B1R4wax CS7_2018_clearcut,-0.593674658,0
B1R4wax CS7,clearcut,2019,1,4,wax C,7,54,9.2,930,100,0,0,alive,0,,4,alive,0,B1R4wax CS7_2019,B1R4wax CS7_2019_clearcut,2.483466497,930
B1R4wax CS7,clearcut,2020,1,4,wax C,7,54,12.9,1600,0,0,0,alive,0,,3,bad condition,0,B1R4wax CS7_2020,B1R4wax CS7_2020_clearcut,3.442462681,1600
B1R4wax CS8,clearcut,2018,1,4,wax C,8,48,10.8,0,0,0,0,alive,0,,1,alive,0,B1R4wax CS8_2018,B1R4wax CS8_2018_clearcut,-0.593674658,0
B1R4wax CS8,clearcut,2019,1,4,wax C,8,56,13.4,950,100,0,0,alive,0,,2,alive,0,B1R4wax CS8_2019,B1R4wax CS8_2019_clearcut,2.516378033,950
B1R4wax CS8,clearcut,2020,1,4,wax C,8,0,0,0,0,2020,1,other,0,,0,other,1,B1R4wax CS8_2020,B1R4wax CS8_2020_clearcut,-0.593674658,0
B1R4wax CS9,clearcut,2018,1,4,wax C,9,42,7.4,0,0,0,0,alive,0,,0,alive,0,B1R4wax CS9_2018,B1R4wax CS9_2018_clearcut,-0.593674658,0
B1R4wax CS9,clearcut,2019,1,4,wax C,9,43,8.9,760,100,0,0,alive,0,,2,alive,0,B1R4wax CS9_2019,B1R4wax CS9_2019_clearcut,2.188041035,760
B1R4wax CS9,clearcut,2020,1,4,wax C,9,0,0,0,0,2020,1,other,0,,0,other,1,B1R4wax CS9_2020,B1R4wax CS9_2020_clearcut,-0.593674658,0
B1R5wax FS1,clearcut,2018,1,5,wax F,1,19,4.1,0,0,0,0,alive,0,,0,alive,0,B1R5wax FS1_2018,B1R5wax FS1_2018_clearcut,-0.593674658,0
B1R5wax FS1,clearcut,2019,1,5,wax F,1,0,0,0,0,2019,1,other,0,,0,other,1,B1R5wax FS1_2019,B1R5wax FS1_2019_clearcut,-0.593674658,0
B1R5wax FS10,clearcut,2018,1,5,wax F,10,39,8.6,0,0,0,0,alive,0,,1,alive,0,B1R5wax FS10_2018,B1R5wax FS10_2018_clearcut,-0.593674658,0
B1R5wax FS10,clearcut,2019,1,5,wax F,10,20,7.8,0,0,0,0,alive,0,,1,alive,0,B1R5wax FS10_2019,B1R5wax FS10_2019_clearcut,-0.593674658,0
B1R5wax FS10,clearcut,2020,1,5,wax F,10,30,7.4,0,0,0,0,alive,0,,2,alive,0,B1R5wax FS10_2020,B1R5wax FS10_2020_clearcut,-0.593674658,0
B1R5wax FS11,clearcut,2018,1,5,wax F,11,17,6,0,0,0,0,alive,0,,0,alive,0,B1R5wax FS11_2018,B1R5wax FS11_2018_clearcut,-0.593674658,0
B1R5wax FS11,clearcut,2019,1,5,wax F,11,38,12.9,1800,90,0,0,alive,0,,2,alive,0,B1R5wax FS11_2019,B1R5wax FS11_2019_clearcut,3.687295465,1800
B1R5wax FS11,clearcut,2020,1,5,wax F,11,0,0,0,0,2020,1,other,0,,0,other,1,B1R5wax FS11_2020,B1R5wax FS11_2020_clearcut,-0.593674658,0
B1R5wax FS2,clearcut,2018,1,5,wax F,2,30,4.9,0,0,0,0,alive,0,,0,alive,0,B1R5wax FS2_2018,B1R5wax FS2_2018_clearcut,-0.593674658,0
B1R5wax FS2,clearcut,2019,1,5,wax F,2,31,5.1,0,0,0,0,alive,0,,0,alive,0,B1R5wax FS2_2019,B1R5wax FS2_2019_clearcut,-0.593674658,0
B1R5wax FS2,clearcut,2020,1,5,wax F,2,40,8,200,0,0,0,alive,0,,2,alive,0,B1R5wax FS2_2020,B1R5wax FS2_2020_clearcut,0.833315383,200
B1R5wax FS3,clearcut,2018,1,5,wax F,3,27,4.1,0,0,0,0,alive,0,,3,alive,0,B1R5wax FS3_2018,B1R5wax FS3_2018_clearcut,-0.593674658,0
B1R5wax FS3,clearcut,2019,1,5,wax F,3,27,5,1500,100,0,0,alive,0,,4,alive,0,B1R5wax FS3_2019,B1R5wax FS3_2019_clearcut,3.314298516,1500
B1R5wax FS3,clearcut,2020,1,5,wax F,3,0,0,2500,0,2020,1,Hylobius,0,,0,Hylobius,1,B1R5wax FS3_2020,B1R5wax FS3_2020_clearcut,4.451497016,2500
B1R5wax FS4,clearcut,2018,1,5,wax F,4,0,0,0,0,2018,1,Hylastes,0,,2,Hylastes,1,B1R5wax FS4_2018,B1R5wax FS4_2018_clearcut,-0.593674658,0
B1R5wax FS5,clearcut,2018,1,5,wax F,5,25,7.7,0,0,0,0,alive,0,,2,alive,0,B1R5wax FS5_2018,B1R5wax FS5_2018_clearcut,-0.593674658,0
B1R5wax FS5,clearcut,2019,1,5,wax F,5,0,0,0,0,2019,1,other,0,,0,other,1,B1R5wax FS5_2019,B1R5wax FS5_2019_clearcut,-0.593674658,0
B1R5wax FS6,clearcut,2018,1,5,wax F,6,34,6.5,0,0,0,0,alive,0,,0,alive,0,B1R5wax FS6_2018,B1R5wax FS6_2018_clearcut,-0.593674658,0
B1R5wax FS6,clearcut,2019,1,5,wax F,6,0,0,0,0,2019,1,Hylastes,0,,1,Hylastes,1,B1R5wax FS6_2019,B1R5wax FS6_2019_clearcut,-0.593674658,0
B1R5wax FS8,clearcut,2018,1,5,wax F,8,0,0,0,0,2018,1,Hylastes,0,,0,Hylastes,1,B1R5wax FS8_2018,B1R5wax FS8_2018_clearcut,-0.593674658,0
B1R5wax FS9,clearcut,2018,1,5,wax F,9,36,7,0,0,0,0,alive,0,,0,alive,0,B1R5wax FS9_2018,B1R5wax FS9_2018_clearcut,-0.593674658,0
B1R5wax FS9,clearcut,2019,1,5,wax F,9,41,7.7,310,70,0,0,alive,0,,4,alive,0,B1R5wax FS9_2019,B1R5wax FS9_2019_clearcut,1.182913616,310
B1R5wax FS9,clearcut,2020,1,5,wax F,9,45,10,1700,0,0,0,alive,0,,4,alive,0,B1R5wax FS9_2020,B1R5wax FS9_2020_clearcut,3.566680484,1700
B1R6glueS1,clearcut,2018,1,6,glue,1,45,6.8,0,0,0,0,alive,0,,0,alive,0,B1R6glueS1_2018,B1R6glueS1_2018_clearcut,-0.593674658,0
B1R6glueS1,clearcut,2019,1,6,glue,1,46,11.8,0,0,0,0,alive,0,,0,alive,0,B1R6glueS1_2019,B1R6glueS1_2019_clearcut,-0.593674658,0
B1R6glueS1,clearcut,2020,1,6,glue,1,70,15.2,40,0,0,0,alive,0,,0,alive,0,B1R6glueS1_2020,B1R6glueS1_2020_clearcut,0.044494689,40
B1R6glueS10,clearcut,2018,1,6,glue,10,58,10.3,0,0,0,0,alive,0,,0,alive,0,B1R6glueS10_2018,B1R6glueS10_2018_clearcut,-0.593674658,0
B1R6glueS10,clearcut,2019,1,6,glue,10,62,17.8,150,30,0,0,alive,0,,0,alive,0,B1R6glueS10_2019,B1R6glueS10_2019_clearcut,0.642134969,150
B1R6glueS10,clearcut,2020,1,6,glue,10,83,24.1,0,0,0,0,alive,0,,0,alive,0,B1R6glueS10_2020,B1R6glueS10_2020_clearcut,-0.593674658,0
B1R6glueS2,clearcut,2018,1,6,glue,2,34,4.5,0,0,0,0,alive,0,,0,alive,0,B1R6glueS2_2018,B1R6glueS2_2018_clearcut,-0.593674658,0
B1R6glueS2,clearcut,2019,1,6,glue,2,37,7.4,70,50,0,0,alive,0,,0,alive,0,B1R6glueS2_2019,B1R6glueS2_2019_clearcut,0.250544036,70
B1R6glueS2,clearcut,2020,1,6,glue,2,0,0,0,0,2020,1,Hylastes,0,,0,Hylastes,1,B1R6glueS2_2020,B1R6glueS2_2020_clearcut,-0.593674658,0
B1R6glueS3,clearcut,2018,1,6,glue,3,0,0,0,0,2018,1,Hylastes,0,,0,Hylastes,1,B1R6glueS3_2018,B1R6glueS3_2018_clearcut,-0.593674658,0
B1R6glueS4,clearcut,2018,1,6,glue,4,44,5.6,0,0,0,0,alive,0,,0,alive,0,B1R6glueS4_2018,B1R6glueS4_2018_clearcut,-0.593674658,0
B1R6glueS4,clearcut,2019,1,6,glue,4,50,10.5,50,10,0,0,alive,0,,0,alive,0,B1R6glueS4_2019,B1R6glueS4_2019_clearcut,0.119820363,50
B1R6glueS4,clearcut,2020,1,6,glue,4,61,14.8,50,0,0,0,alive,0,,0,alive,0,B1R6glueS4_2020,B1R6glueS4_2020_clearcut,0.119820363,50
B1R6glueS5,clearcut,2018,1,6,glue,5,34,5.8,0,0,0,0,alive,0,,0,alive,0,B1R6glueS5_2018,B1R6glueS5_2018_clearcut,-0.593674658,0
B1R6glueS5,clearcut,2019,1,6,glue,5,38,10.8,20,10,0,0,alive,0,,0,alive,0,B1R6glueS5_2019,B1R6glueS5_2019_clearcut,-0.142420785,20
B1R6glueS5,clearcut,2020,1,6,glue,5,38,10,120,0,0,0,alive,0,,0,alive,0,B1R6glueS5_2020,B1R6glueS5_2020_clearcut,0.511667075,120
B1R6glueS6,clearcut,2018,1,6,glue,6,34,5.5,0,0,0,0,alive,0,,0,alive,0,B1R6glueS6_2018,B1R6glueS6_2018_clearcut,-0.593674658,0
B1R6glueS6,clearcut,2019,1,6,glue,6,37,8.3,80,30,0,0,alive,0,,0,alive,0,B1R6glueS6_2019,B1R6glueS6_2019_clearcut,0.308833088,80
B1R6glueS6,clearcut,2020,1,6,glue,6,46,13.8,0,0,0,0,alive,0,,0,alive,0,B1R6glueS6_2020,B1R6glueS6_2020_clearcut,-0.593674658,0
B1R6glueS7,clearcut,2018,1,6,glue,7,31,5.3,0,0,0,0,alive,0,,0,alive,0,B1R6glueS7_2018,B1R6glueS7_2018_clearcut,-0.593674658,0
B1R6glueS7,clearcut,2019,1,6,glue,7,0,0,0,0,2019,1,other,0,,0,human,1,B1R6glueS7_2019,B1R6glueS7_2019_clearcut,-0.593674658,0
B1R6glueS8,clearcut,2018,1,6,glue,8,12,3.1,0,0,0,0,alive,0,,0,bad condition,0,B1R6glueS8_2018,B1R6glueS8_2018_clearcut,-0.593674658,0
B1R6glueS8,clearcut,2019,1,6,glue,8,0,0,0,0,2019,1,other,0,,0,other,1,B1R6glueS8_2019,B1R6glueS8_2019_clearcut,-0.593674658,0
B1R6glueS9,clearcut,2018,1,6,glue,9,0,0,215,100,2018,1,Hylobius,0,,0,Hylobius,1,B1R6glueS9_2018,B1R6glueS9_2018_clearcut,0.885860107,215
B2R1wax FS1,clearcut,2018,2,1,wax F,1,21,4.4,0,0,0,0,alive,0,,0,alive,0,B2R1wax FS1_2018,B2R1wax FS1_2018_clearcut,-0.593674658,0
B2R1wax FS1,clearcut,2019,2,1,wax F,1,22,7,350,90,0,0,alive,0,,1,alive,0,B2R1wax FS1_2019,B2R1wax FS1_2019_clearcut,1.294055728,350
B2R1wax FS1,clearcut,2020,2,1,wax F,1,0,0,700,0,2020,1,Hylobius,0,,0,Hylobius,1,B2R1wax FS1_2020,B2R1wax FS1_2020_clearcut,2.075979256,700
B2R1wax FS10,clearcut,2018,2,1,wax F,10,33,6.4,0,0,0,0,alive,0,,0,alive,0,B2R1wax FS10_2018,B2R1wax FS10_2018_clearcut,-0.593674658,0
B2R1wax FS10,clearcut,2019,2,1,wax F,10,42,16.4,150,30,0,0,alive,0,,2,alive,0,B2R1wax FS10_2019,B2R1wax FS10_2019_clearcut,0.642134969,150
B2R1wax FS10,clearcut,2020,2,1,wax F,10,56,13.5,150,0,0,0,alive,0,,3,alive,0,B2R1wax FS10_2020,B2R1wax FS10_2020_clearcut,0.642134969,150
B2R1wax FS2,clearcut,2018,2,1,wax F,2,41,8.2,0,0,0,0,alive,0,,0,alive,0,B2R1wax FS2_2018,B2R1wax FS2_2018_clearcut,-0.593674658,0
B2R1wax FS2,clearcut,2019,2,1,wax F,2,34,11.7,500,80,0,0,alive,0,,2,alive,0,B2R1wax FS2_2019,B2R1wax FS2_2019_clearcut,1.662594706,500
B2R1wax FS2,clearcut,2020,2,1,wax F,2,0,0,2000,0,2020,1,Hylobius,0,,0,Hylobius,1,B2R1wax FS2_2020,B2R1wax FS2_2020_clearcut,3.91886407,2000
B2R1wax FS3,clearcut,2018,2,1,wax F,3,43,10,0,0,0,0,alive,0,,0,alive,0,B2R1wax FS3_2018,B2R1wax FS3_2018_clearcut,-0.593674658,0
B2R1wax FS3,clearcut,2019,2,1,wax F,3,60,11.9,1000,100,0,0,alive,0,,1,alive,0,B2R1wax FS3_2019,B2R1wax FS3_2019_clearcut,2.597172077,1000
B2R1wax FS3,clearcut,2020,2,1,wax F,3,0,0,1000,0,2020,1,Hylobius,0,,0,Hylobius,1,B2R1wax FS3_2020,B2R1wax FS3_2020_clearcut,2.597172077,1000
B2R1wax FS4,clearcut,2018,2,1,wax F,4,0,0,0,0,2018,1,other,0,,1,human,1,B2R1wax FS4_2018,B2R1wax FS4_2018_clearcut,-0.593674658,0
B2R1wax FS5,clearcut,2018,2,1,wax F,5,0,0,0,0,2018,1,other,0,,0,human,1,B2R1wax FS5_2018,B2R1wax FS5_2018_clearcut,-0.593674658,0
B2R1wax FS6,clearcut,2018,2,1,wax F,6,0,0,0,0,2018,1,other,0,,0,human,1,B2R1wax FS6_2018,B2R1wax FS6_2018_clearcut,-0.593674658,0
B2R1wax FS7,clearcut,2018,2,1,wax F,7,0,0,0,0,2018,1,Hylastes,0,,0,Hylastes,1,B2R1wax FS7_2018,B2R1wax FS7_2018_clearcut,-0.593674658,0
B2R1wax FS8,clearcut,2018,2,1,wax F,8,0,0,0,0,2018,1,other,0,,0,human,1,B2R1wax FS8_2018,B2R1wax FS8_2018_clearcut,-0.593674658,0
B2R1wax FS9,clearcut,2018,2,1,wax F,9,40,5.7,0,0,0,0,alive,0,,1,alive,0,B2R1wax FS9_2018,B2R1wax FS9_2018_clearcut,-0.593674658,0
B2R1wax FS9,clearcut,2019,2,1,wax F,9,42,11,800,80,0,0,alive,0,,2,alive,0,B2R1wax FS9_2019,B2R1wax FS9_2019_clearcut,2.260305424,800
B2R1wax FS9,clearcut,2020,2,1,wax F,9,0,0,700,0,2020,1,Hylobius,0,,0,Hylobius,1,B2R1wax FS9_2020,B2R1wax FS9_2020_clearcut,2.075979256,700
B2R2collarS1,clearcut,2018,2,2,collar,1,0,0,50,50,2018,1,other,0,,0,other,1,B2R2collarS1_2018,B2R2collarS1_2018_clearcut,0.119820363,50
B2R2collarS10,clearcut,2018,2,2,collar,10,35,4.3,0,0,0,0,alive,0,,0,alive,0,B2R2collarS10_2018,B2R2collarS10_2018_clearcut,-0.593674658,0
B2R2collarS10,clearcut,2019,2,2,collar,10,39,6.2,0,0,0,0,alive,0,,0,alive,0,B2R2collarS10_2019,B2R2collarS10_2019_clearcut,-0.593674658,0
B2R2collarS10,clearcut,2020,2,2,collar,10,63,11.5,0,0,0,0,alive,0,Z,0,alive,0,B2R2collarS10_2020,B2R2collarS10_2020_clearcut,-0.593674658,0
B2R2collarS2,clearcut,2018,2,2,collar,2,34,3.7,0,0,0,0,alive,0,,0,alive,0,B2R2collarS2_2018,B2R2collarS2_2018_clearcut,-0.593674658,0
B2R2collarS2,clearcut,2019,2,2,collar,2,44,5.9,0,0,0,0,alive,0,,0,alive,0,B2R2collarS2_2019,B2R2collarS2_2019_clearcut,-0.593674658,0
B2R2collarS2,clearcut,2020,2,2,collar,2,44,7.7,0,0,0,0,alive,0,Z,0,alive,0,B2R2collarS2_2020,B2R2collarS2_2020_clearcut,-0.593674658,0
B2R2collarS3,clearcut,2018,2,2,collar,3,37,5.3,0,0,0,0,alive,0,,0,alive,0,B2R2collarS3_2018,B2R2collarS3_2018_clearcut,-0.593674658,0
B2R2collarS3,clearcut,2019,2,2,collar,3,43,6.7,0,0,0,0,alive,0,,0,alive,0,B2R2collarS3_2019,B2R2collarS3_2019_clearcut,-0.593674658,0
B2R2collarS3,clearcut,2020,2,2,collar,3,47,9,0,0,0,0,alive,0,Z,0,alive,0,B2R2collarS3_2020,B2R2collarS3_2020_clearcut,-0.593674658,0
B2R2collarS4,clearcut,2018,2,2,collar,4,37,3.8,80,50,0,0,alive,0,,0,alive,0,B2R2collarS4_2018,B2R2collarS4_2018_clearcut,0.308833088,80
B2R2collarS4,clearcut,2019,2,2,collar,4,44,4.7,60,30,0,0,alive,0,,0,alive,0,B2R2collarS4_2019,B2R2collarS4_2019_clearcut,0.187919977,60
